GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,HtACGP3G,AtACGP3G,OvUn25
28/07/2023St. GilloiseAnderlecht,St. Gilloise,Anderlecht,28/07/2023,1.84,1.96,3.1,2.21,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5,0.5,1251.7246925339948,1051.573571009415,0.8256512497031789,1.227592298334039,1.0398767589920217,0.0,0.0,0
29/07/2023EupenWesterlo,Eupen,Westerlo,29/07/2023,1.88,1.9,2.11,3.36,0.0,6,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.5,0.5,864.271489431927,1044.510105302768,0.3464717480147067,1.2261861237228089,1.1634352376427635,0.0,0.0,1
29/07/2023CharleroiOud-Heverlee Leuven,Charleroi,Oud-Heverlee Leuven,29/07/2023,1.76,2.03,3.56,1.99,0.0,4,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.0,0.5,0.5,1070.9260618998585,1037.6148846321862,0.6444444064179424,1.0009491292712567,1.1280004312034473,0.0,0.0,0
29/07/2023RWD MolenbeekGenk,RWD Molenbeek,Genk,29/07/2023,1.73,2.08,1.94,3.6,0.0,12,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1000.0,1171.4529488569078,0.3580103882157468,1.0,1.2723125002990214,0.0,0.0,1
30/07/2023AntwerpCercle Brugge,Antwerp,Cercle Brugge,30/07/2023,1.84,1.93,4.18,1.82,0.0,7,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.5,0.5,1198.0069904774318,1081.6976803416997,0.745068751039904,0.8607831889160324,1.0893108245513756,0.0,0.0,0
30/07/2023GentKortrijk,Gent,Kortrijk,30/07/2023,1.59,2.33,8.52,1.32,0.0,10,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.642857142857143,0.0,0.0,0.5,0.5,1099.0578843694757,905.7884161517135,0.8198750069560977,1.0844476434716135,1.051698180679801,0.0,0.0,1
30/07/2023Club BruggeMechelen,Club Brugge,Mechelen,30/07/2023,1.57,2.34,6.16,1.47,0.0,9,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.5,0.5,1148.3603501418859,998.463906694919,0.7800273360981078,1.0475476185537662,1.245325419620297,0.0,0.0,0
30/07/2023St TruidenStandard,St Truiden,Standard,30/07/2023,2.05,1.75,2.63,2.64,0.0,13,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.5,0.5,981.8401461569298,1075.3468517521746,0.4662226549784901,0.884649117170967,1.101721399402477,0.0,0.0,0
04/08/2023StandardSt. Gilloise,Standard,St. Gilloise,04/08/2023,1.75,2.06,1.99,3.55,1.0,14,2,0,2,1,0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,4.75,0.0,2.0,0.0,0.0,1053.9957579513143,1258.6986425458676,0.31530951728892714,1.0692431629923507,1.2046787801486198,1.0,0.0,0
05/08/2023GenkEupen,Genk,Eupen,05/08/2023,1.45,2.67,8.88,1.29,1.0,2,8,4,2,0,2,4.0,2.0,0.0,2.0,4.0,2.0,0.0,2.0,3.4285714285714284,4.0,2.0,1.0,1.0,1185.7733643855377,870.4126195113387,0.9018821691327625,1.2886968752840704,1.2336387025231401,0.0,2.0,0
05/08/2023Cercle BruggeCharleroi,Cercle Brugge,Charleroi,05/08/2023,1.7,2.12,3.8,1.87,1.0,12,6,0,1,1,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.9,0.0,1.0,0.0,0.0,1071.500430383296,1065.1482856431408,0.6081442395146082,1.0580799378309258,0.9863626521597358,1.0,1.0,0
05/08/2023Oud-Heverlee LeuvenRWD Molenbeek,Oud-Heverlee Leuven,RWD Molenbeek,05/08/2023,1.66,2.18,4.1,1.78,1.0,10,16,1,0,1,4,1.0,0.0,1.0,4.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1043.392660888904,985.6795844713702,0.6759399855373418,1.1115624804721114,1.0128776342142345,1.0,4.0,1
06/08/2023AnderlechtAntwerp,Anderlecht,Antwerp,06/08/2023,1.77,2.03,2.58,2.55,1.0,15,4,0,1,2,0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.6666666666666667,0.0,1.0,0.0,0.0,1044.5996209975422,1208.2042404358356,0.36845944619966775,1.020467029018891,0.8361042619669903,2.0,0.0,0
06/08/2023MechelenGent,Mechelen,Gent,06/08/2023,1.61,2.28,1.83,3.81,1.0,10,6,1,3,1,2,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.8333333333333335,1.0,3.0,0.0,1.0,1009.6650001388433,1106.2628840912319,0.4617971700260472,1.2212435703223972,1.125309575255257,1.0,2.0,0
06/08/2023WesterloClub Brugge,Westerlo,Club Brugge,06/08/2023,1.63,2.24,1.97,3.48,1.0,11,9,2,1,2,1,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.25,2.0,1.0,1.0,0.0,1038.368975223356,1137.1592566979616,0.45866202854972865,1.1705064257926423,1.027290356086517,2.0,1.0,0
06/08/2023KortrijkSt Truiden,Kortrijk,St Truiden,06/08/2023,1.95,1.83,2.44,2.8,1.0,14,7,2,1,3,0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,2.142857142857143,2.0,1.0,1.0,0.0,898.5834164299574,1003.1912399577902,0.45035940817602665,1.091326114379161,0.85857007106814,3.0,0.0,0
11/08/2023AntwerpKortrijk,Antwerp,Kortrijk,11/08/2023,1.49,2.54,10.02,1.26,2.0,8,15,0,0,1,1,0.5,1.0,0.5,2.0,0.5,1.0,0.5,2.0,2.5833333333333335,0.5,1.0,0.0,0.5,1182.9426182838222,880.5690401029163,0.8950649431643313,0.8138979182404701,1.060054354643058,0.5,2.0,1
12/08/2023RWD MolenbeekMechelen,RWD Molenbeek,Mechelen,12/08/2023,1.6,2.3,2.9,2.24,2.0,10,11,2,0,1,1,1.0,0.5,2.5,1.0,1.0,0.5,2.5,1.0,0.0,1.0,0.5,1.0,0.0,1012.7171838928639,991.1931133378014,0.6287492693793313,1.0162118248602978,1.1779542788764539,2.5,1.0,0
12/08/2023St. GilloiseOud-Heverlee Leuven,St. Gilloise,Oud-Heverlee Leuven,12/08/2023,1.54,2.43,6.06,1.47,2.0,2,12,1,1,0,2,1.5,1.0,0.0,1.5,1.5,1.0,0.0,1.5,3.25,1.5,1.0,0.0,0.5,1271.3110232374247,1016.3550614674102,0.8665273267696969,1.1631496602994695,1.1152215218999342,0.0,1.5,1
13/08/2023St TruidenAnderlecht,St Truiden,Anderlecht,13/08/2023,1.94,1.83,2.15,3.26,2.0,4,10,1,1,0,0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0,3.0,1.0,0.5,0.0,0.0,1021.2056162848313,1069.8612431495555,0.5306784369090985,0.833967895215026,0.9933641392971436,0.0,1.0,0
13/08/2023Cercle BruggeGenk,Cercle Brugge,Genk,13/08/2023,1.56,2.36,2.33,2.75,2.0,9,8,2,0,0,1,1.0,2.0,0.5,0.5,1.0,2.0,0.5,0.5,3.3,1.0,2.0,0.0,0.5,1087.1746608027115,1149.6980776202272,0.510758007552724,1.0457289767953257,1.2404742336493026,0.5,0.5,0
13/08/2023EupenClub Brugge,Eupen,Club Brugge,13/08/2023,1.56,2.34,1.55,5.28,2.0,7,6,1,1,0,0,1.5,1.0,1.0,0.5,1.5,1.0,1.0,0.5,4.153846153846154,1.5,1.0,0.5,0.0,906.4879062766491,1155.5057378399508,0.26298534357016284,1.1874763208184123,0.9930124595593501,1.0,0.5,1
13/08/2023CharleroiStandard,Charleroi,Standard,13/08/2023,1.72,2.09,3.36,2.04,2.0,12,15,0,0,2,1,0.5,0.0,1.5,1.0,0.5,0.0,1.5,1.0,1.9285714285714286,0.5,0.0,0.0,0.0,1049.4740552237251,1041.3833772597573,0.6105265487111482,0.9748488465877577,1.0323829408356064,1.5,1.0,0
13/08/2023WesterloGent,Westerlo,Gent,13/08/2023,1.54,2.41,1.96,3.44,2.0,11,3,0,1,1,0,1.0,2.0,1.5,1.0,1.0,2.0,1.5,1.0,3.75,1.0,2.0,0.5,0.5,1020.022494081367,1124.7347708922737,0.45021057393578695,1.1314497969534973,1.085420845968211,1.5,1.0,1
18/08/2023Oud-Heverlee LeuvenAntwerp,Oud-Heverlee Leuven,Antwerp,18/08/2023,1.61,2.28,1.66,4.66,3.0,15,4,1,6,5,0,1.0,2.3333333333333335,2.6666666666666665,0.3333333333333333,1.0,2.3333333333333335,2.6666666666666665,0.3333333333333333,3.3333333333333335,1.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,1011.0161545381981,1187.140020557249,0.35185436101247347,1.1626285969860197,0.8864047647432555,2.6666666666666665,0.3333333333333333,0
19/08/2023StandardCercle Brugge,Standard,Cercle Brugge,19/08/2023,1.71,2.1,2.35,2.85,3.0,14,10,1,0,1,1,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.8,0.3333333333333333,0.6666666666666666,0.0,0.0,1045.8044392082031,1066.7443405006024,0.5701376127772336,1.021795795975509,1.0095653940800438,1.0,0.6666666666666666,0
